_nwb_path,_table_index,subject_id,parent_region_id,parent_region_acronym,parent_region_name,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,well_isolated,axis_weight,parent_region_order,coverage_eligible
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1896,640890,1089,HPF,Hippocampal formation,8100.0,3225.0,3025.0,true,0.0003457035154891345,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1897,640890,1089,HPF,Hippocampal formation,8100.0,3200.0,3000.0,true,-0.0011222557764557712,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1898,640890,1089,HPF,Hippocampal formation,8100.0,3200.0,3000.0,true,-0.004779115783503303,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1900,640890,1089,HPF,Hippocampal formation,8100.0,3150.0,3000.0,true,-0.012323207137688067,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1902,640890,1089,HPF,Hippocampal formation,8100.0,3150.0,3000.0,true,-0.005661009124394193,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1905,640890,1089,HPF,Hippocampal formation,8100.0,3150.0,3000.0,true,0.0006778585274302478,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1915,640890,1089,HPF,Hippocampal formation,8100.0,3100.0,2975.0,true,-0.002516696740242634,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1925,640890,1089,HPF,Hippocampal formation,8050.0,2900.0,2825.0,true,-0.001886998693617509,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1926,640890,1089,HPF,Hippocampal formation,8075.0,2725.0,2750.0,true,0.004267512961246204,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1931,640890,1089,HPF,Hippocampal formation,8075.0,2625.0,2675.0,true,0.002233855169228014,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1932,640890,1089,HPF,Hippocampal formation,8075.0,2600.0,2675.0,true,-0.014163923004422744,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1933,640890,1089,HPF,Hippocampal formation,8075.0,2600.0,2675.0,true,-0.018124930331147916,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1934,640890,1089,HPF,Hippocampal formation,8075.0,2600.0,2675.0,true,0.005200620445166019,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1945,640890,1089,HPF,Hippocampal formation,8100.0,2500.0,2575.0,true,0.007497183050362813,11,true
