subject_id,source_region,target_region,reward_block,n_sessions,source_added_r2,shift_source_added_r2,real_minus_shift_source_added_r2,n_trials
642504,Isocortex,TH,no_reward,2,-0.0047478441171948105,-0.005642113514711999,0.0008942693975171889,34
614608,MB,HPF,engaged_1,2,0.006487349455422842,-0.021721028138145693,0.028208377593568534,41
614608,MB,HPF,engaged_2,2,-0.008135127310239465,-0.008149528447672971,0.00001440113743350624,41
614608,MB,HPF,no_reward,2,-0.005490173754269523,-0.016179957144831114,0.010689783390561591,41
615048,MB,HPF,engaged_1,2,-0.01879739807802061,-0.02464544622236775,0.00584804814434714,35
615048,MB,HPF,engaged_2,2,-0.010868793571223834,-0.012549098126616087,0.0016803045553922535,35
615048,MB,HPF,no_reward,2,-0.013874248406970546,-0.011581379527680458,-0.0022928688792900886,35
615564,MB,HPF,engaged_1,1,-0.006813390389553087,-0.009232757385376544,0.0024193669958234576,17
615564,MB,HPF,engaged_2,1,-0.006150262687867558,-0.01073480508703395,0.004584542399166391,17
615564,MB,HPF,no_reward,1,0.0014493426172373924,-0.0003647897924041743,0.0018141324096415667,17
623319,MB,HPF,engaged_1,1,0.005454069015224716,-0.0005208013861456307,0.005974870401370347,12
623319,MB,HPF,engaged_2,1,0.00021198961534074634,-0.0007218382991329708,0.0009338279144737172,12
623319,MB,HPF,no_reward,1,-0.007607549162595095,0.0007917970013600062,-0.008399346163955101,12
623322,MB,HPF,engaged_1,1,-0.01706842766505423,-0.01669311539994489,-0.0003753122651093399,22
623322,MB,HPF,engaged_2,1,-0.010420527760647613,-0.057513643178846885,0.04709311541819927,22
623322,MB,HPF,no_reward,1,-0.014369422991149516,-0.057113643794697855,0.04274422080354834,22
626279,MB,HPF,engaged_1,1,-0.010694844635505851,-0.0034223759971799828,-0.0072724686383258685,21
626279,MB,HPF,engaged_2,1,0.0005049812410329313,-0.010091322699776084,0.010596303940809015,21
626279,MB,HPF,no_reward,1,-0.010652486267780592,0.0015272301888924478,-0.01217971645667304,21
632295,MB,HPF,engaged_1,1,0.0028619607991037244,0.008979403465776747,-0.006117442666673023,14
632295,MB,HPF,engaged_2,1,0.002645542008669177,-0.02569384088335913,0.02833938289202831,14
632295,MB,HPF,no_reward,1,-0.0025133391992699927,-0.006409008801677496,0.0038956696024075033,14
640887,MB,HPF,engaged_1,1,-0.012553318676473024,-0.004967188027225622,-0.007586130649247402,23
640887,MB,HPF,engaged_2,1,-0.019637677969814082,-0.0008269193261425389,-0.018810758643671543,23
640887,MB,HPF,no_reward,1,-0.018532279524674733,-0.012258090333371219,-0.006274189191303514,23
640890,MB,HPF,engaged_1,1,-0.0405115339171247,-0.02640525152273443,-0.014106282394390268,27
640890,MB,HPF,engaged_2,1,-0.005434987505209099,-0.005806831904588972,0.00037184439937987257,27
640890,MB,HPF,no_reward,1,-0.00839461454826318,-0.005263832428308635,-0.003130782119954545,27
642504,MB,HPF,engaged_1,2,-0.012081139765653781,-0.01885279496616815,0.00677165520051437,34
642504,MB,HPF,engaged_2,2,-0.03412033156411565,-0.10051620745521966,0.06639587589110402,34
642504,MB,HPF,no_reward,2,-0.02358131714492251,-0.026640548656541363,0.003059231511618854,34
614608,MB,Isocortex,engaged_1,2,-0.036533154931460865,-0.0873155548325148,0.05078239990105393,41
614608,MB,Isocortex,engaged_2,2,-0.023667033940273585,-0.021264543027679883,-0.002402490912593702,41
614608,MB,Isocortex,no_reward,2,-0.019708778031286456,-0.012761661094263022,-0.006947116937023434,41
615048,MB,Isocortex,engaged_1,2,-0.007388570404293915,-0.003101390473717991,-0.004287179930575924,35
615048,MB,Isocortex,engaged_2,2,-0.0020485468127729445,-0.009242134312543338,0.007193587499770393,35
615048,MB,Isocortex,no_reward,2,0.0034395013561232535,0.0005854971122288832,0.0028540042438943702,35
615564,MB,Isocortex,engaged_1,1,-0.01644700778666297,-0.01329497370977073,-0.0031520340768922406,17
615564,MB,Isocortex,engaged_2,1,-0.009287428929526609,-0.022938244480960157,0.013650815551433548,17
615564,MB,Isocortex,no_reward,1,-0.06141861510511726,0.0069459464610741595,-0.06836456156619142,17
623319,MB,Isocortex,engaged_1,1,-0.012786948556431477,0.0001309905350002083,-0.012917939091431685,12
623319,MB,Isocortex,engaged_2,1,-0.0045451249172344665,0.0015042435737230297,-0.006049368490957496,12
623319,MB,Isocortex,no_reward,1,-0.008925403527375142,0.020625623047549335,-0.029551026574924477,12
623322,MB,Isocortex,engaged_1,1,0.0015654779686000708,-0.0037975641707415075,0.005363042139341578,22
623322,MB,Isocortex,engaged_2,1,-0.03117181560029736,-0.0008673484169787748,-0.030304467183318584,22
623322,MB,Isocortex,no_reward,1,-0.008986319640806761,0.006499700431391364,-0.015486020072198126,22
626279,MB,Isocortex,engaged_1,1,-0.011796424677721018,-0.00958445477872305,-0.0022119698989979675,21
626279,MB,Isocortex,engaged_2,1,-0.03447599757957642,0.01116771180829601,-0.04564370938787243,21
626279,MB,Isocortex,no_reward,1,-0.011903787595515913,0.005708802951300385,-0.017612590546816298,21
632295,MB,Isocortex,engaged_1,1,-0.013938287659444493,0.004383521801344381,-0.018321809460788874,14
632295,MB,Isocortex,engaged_2,1,-0.00048452050676262015,-0.007918587018818868,0.007434066512056248,14
632295,MB,Isocortex,no_reward,1,-0.0069137181061458275,-0.010516407817192652,0.0036026897110468248,14
640887,MB,Isocortex,engaged_1,1,-0.0010259975154203183,-0.010911441722439852,0.009885444207019534,23
640887,MB,Isocortex,engaged_2,1,-0.005327139011158666,-0.00977063500867592,0.004443495997517255,23
640887,MB,Isocortex,no_reward,1,-0.000051786674269194144,-0.0063058643640490075,0.006254077689779813,23
640890,MB,Isocortex,engaged_1,1,-0.0033160101332410097,-0.005736159807628205,0.0024201496743871953,27
640890,MB,Isocortex,engaged_2,1,0.0014859130376279062,0.0035473150207659954,-0.002061401983138089,27
640890,MB,Isocortex,no_reward,1,-0.003503914057717661,-0.008596781828332345,0.005092867770614684,27
642504,MB,Isocortex,engaged_1,2,-0.01794968918895229,-0.04193136908861822,0.02398167989966593,34
642504,MB,Isocortex,engaged_2,2,0.0327133440453416,-0.014439010314875766,0.04715235436021736,34
642504,MB,Isocortex,no_reward,2,0.006224238506717106,-0.034274140189700986,0.04049837869641809,34
614608,MB,STR,engaged_1,2,-0.03375992187669935,-0.07648860650733824,0.04272868463063889,41
614608,MB,STR,engaged_2,2,0.0036332706190518316,-0.009767691524250943,0.013400962143302775,41
614608,MB,STR,no_reward,2,-0.0065315281320884044,0.002819219276938456,-0.00935074740902686,41
615048,MB,STR,engaged_1,2,-0.0132011622381078,-0.008344183250936943,-0.004856978987170857,35
615048,MB,STR,engaged_2,2,-0.009118055298812044,-0.011108449558778433,0.001990394259966388,35
615048,MB,STR,no_reward,2,-0.01486823564189299,-0.013080153975911446,-0.0017880816659815446,35
615564,MB,STR,engaged_1,1,-0.021108956158562342,-0.0416809961189375,0.020572039960375155,17
615564,MB,STR,engaged_2,1,0.005822110652168089,0.004262374946405023,0.0015597357057630656,17
615564,MB,STR,no_reward,1,-0.003757046229105887,0.006409688819038473,-0.01016673504814436,17
623319,MB,STR,engaged_1,1,-0.0027612444240414646,-0.0005555557147302048,-0.00220568870931126,12
623319,MB,STR,engaged_2,1,0.008512397133068283,0.01122267333788507,-0.002710276204816786,12
623319,MB,STR,no_reward,1,-0.0072621453624945875,-0.006556718604789014,-0.000705426757705574,12
623322,MB,STR,engaged_1,1,-0.01356727787356471,0.009589814938507968,-0.023157092812072677,22
623322,MB,STR,engaged_2,1,-0.0055087327969642885,0.009464068193065556,-0.014972800990029844,22
623322,MB,STR,no_reward,1,-0.010041129840932084,-0.0165434302707802,0.006502300429848118,22
632295,MB,STR,engaged_1,1,-0.0069593225170232476,-0.008907540249216028,0.0019482177321927807,14
632295,MB,STR,engaged_2,1,-0.10273557398139788,-0.12491094975659733,0.022175375775199457,14
632295,MB,STR,no_reward,1,0.001449412828409713,0.014723486239396788,-0.013274073410987075,14
640887,MB,STR,engaged_1,1,0.006586032583886903,-0.011274681859776203,0.017860714443663106,23
640887,MB,STR,engaged_2,1,-0.026371165452206302,0.0014155268168045687,-0.02778669226901087,23
640887,MB,STR,no_reward,1,0.005995774223552797,-0.019509946241488718,0.025505720465041515,23
640890,MB,STR,engaged_1,1,-0.007106036593395482,-0.026817274443970085,0.019711237850574603,27
640890,MB,STR,engaged_2,1,-0.012524303724563368,-0.00693061901375136,-0.005593684710812008,27
640890,MB,STR,no_reward,1,-0.004931040006172727,0.000963817843927961,-0.005894857850100688,27
642504,MB,STR,engaged_1,2,-0.011889826427678662,-0.012538884023513996,0.000649057595835334,34
642504,MB,STR,engaged_2,2,-0.018914062377339558,-0.04831212458011669,0.02939806220277713,34
642504,MB,STR,no_reward,2,-0.005909526632075002,-0.0263748172806062,0.020465290648531198,34
614608,MB,TH,engaged_1,2,-0.008165559947753143,-0.018258298702249487,0.010092738754496344,41
614608,MB,TH,engaged_2,2,-0.00997598308024683,-0.010911782712426932,0.000935799632180101,41
614608,MB,TH,no_reward,2,-0.012637232848490498,-0.005843158303465934,-0.006794074545024564,41
615048,MB,TH,engaged_1,2,-0.007932511376501805,0.008698575862425229,-0.016631087238927034,35
615048,MB,TH,engaged_2,2,-0.007743951640244606,-0.0009438129802441519,-0.006800138660000454,35
615048,MB,TH,no_reward,2,-0.00825461205974315,0.00020385421370117118,-0.00845846627344432,35
615564,MB,TH,engaged_1,1,-0.005194108524729235,-0.011174450281870252,0.005980341757141017,17
615564,MB,TH,engaged_2,1,0.0003015773990525661,0.006097384168905484,-0.005795806769852918,17
615564,MB,TH,no_reward,1,-0.007191291626677643,-0.0021511096699515786,-0.005040181956726064,17
623319,MB,TH,engaged_1,1,-0.013629322547312195,-0.0032808915331530297,-0.010348431014159165,12
623319,MB,TH,engaged_2,1,-0.0432545346812363,-0.0032699621102519894,-0.03998457257098431,12
623319,MB,TH,no_reward,1,0.00478197045678197,0.00620014815080594,-0.0014181776940239699,12
623322,MB,TH,engaged_1,1,-0.009563249168562882,-0.0005396507597887901,-0.009023598408774092,22
623322,MB,TH,engaged_2,1,-0.10361836516516953,-0.07380410946509852,-0.029814255700071013,22
623322,MB,TH,no_reward,1,-0.015265138653144161,0.0004506990746069306,-0.015715837727751092,22
626279,MB,TH,engaged_1,1,-0.0019574786206306705,-0.0031556283661381412,0.0011981497455074708,21
626279,MB,TH,engaged_2,1,-0.009576885907595534,-0.004786492975681567,-0.004790392931913967,21
626279,MB,TH,no_reward,1,-0.0058226056839156826,-0.013492203532452729,0.007669597848537046,21
632295,MB,TH,engaged_1,1,-0.030654323687494434,-0.07600496262008616,0.045350638932591725,14
632295,MB,TH,engaged_2,1,-0.010676104600287895,-0.005079559185879656,-0.005596545414408238,14
632295,MB,TH,no_reward,1,-0.00017168017881707964,-0.012467203953842598,0.012295523775025519,14
640887,MB,TH,engaged_1,1,-0.012047746306821705,-0.002160446886553813,-0.009887299420267892,23
640887,MB,TH,engaged_2,1,-0.007330308656847695,-0.011207183735727377,0.0038768750788796824,23
640887,MB,TH,no_reward,1,-0.0014545821143657767,0.003982580466122099,-0.005437162580487875,23
640890,MB,TH,engaged_1,1,-0.024984005692691102,0.0014502051323002085,-0.02643421082499131,27
640890,MB,TH,engaged_2,1,-0.011753434864801404,-0.00942783853805329,-0.002325596326748114,27
640890,MB,TH,no_reward,1,-0.004500437281241609,0.00556034752008383,-0.01006078480132544,27
642504,MB,TH,engaged_1,2,-0.020540026472033457,-0.00451806555299078,-0.016021960919042677,34
642504,MB,TH,engaged_2,2,-0.04153051802819624,-0.043022074455395465,0.0014915564271992254,34
642504,MB,TH,no_reward,2,-0.0142778098676975,0.009559357385364342,-0.02383716725306184,34
614547,STR,HPF,engaged_1,1,-0.02053554571746241,-0.0031457195092804424,-0.01738982620818197,15
614547,STR,HPF,engaged_2,1,-0.02413816576288408,-0.021155512763008755,-0.0029826529998753237,15
614547,STR,HPF,no_reward,1,0.0031136022393165597,-0.013050535661008666,0.016164137900325226,15
614608,STR,HPF,engaged_1,2,-0.0070745725619435484,-0.009210758594420665,0.0021361860324771165,41
614608,STR,HPF,engaged_2,2,-0.006118700829395529,-0.0039034674919830037,-0.0022152333374125255,41
614608,STR,HPF,no_reward,2,-0.018006535961977044,-0.016583604619405223,-0.0014229313425718204,41
615048,STR,HPF,engaged_1,2,-0.010718489389305752,-0.035630137092181324,0.024911647702875572,35
615048,STR,HPF,engaged_2,2,-0.005253035246393145,-0.012492594258638301,0.007239559012245156,35
615048,STR,HPF,no_reward,2,-0.05058981162243992,-0.03016383888530222,-0.0204259727371377,35
615564,STR,HPF,engaged_1,2,-0.0102157892062133,-0.011848739150116971,0.001632949943903672,33
615564,STR,HPF,engaged_2,2,-0.005350178242381987,-0.011964729605128621,0.006614551362746635,33
615564,STR,HPF,no_reward,2,-0.011591696256325779,-0.004385280080089038,-0.007206416176236741,33
623319,STR,HPF,engaged_1,1,-0.09594259722349474,0.000763760676787073,-0.09670635790028181,12
623319,STR,HPF,engaged_2,1,0.0019060749063981586,-0.002161350952257557,0.0040674258586557155,12
623319,STR,HPF,no_reward,1,-0.03793900092689184,-0.20744079268324644,0.1695017917563546,12
623322,STR,HPF,engaged_1,1,-0.01199413355724055,0.00769811657940811,-0.01969225013664866,22
623322,STR,HPF,engaged_2,1,-0.012269671527242343,-0.014590460126663096,0.0023207885994207533,22
623322,STR,HPF,no_reward,1,-0.014886771551292699,-0.01210239592348239,-0.0027843756278103093,22
632295,STR,HPF,engaged_1,2,-0.019982228267024893,-0.030948780845629076,0.010966552578604183,26
632295,STR,HPF,engaged_2,2,-0.011385513918434176,-0.0052725308255714975,-0.006112983092862678,26
632295,STR,HPF,no_reward,2,-0.008290880295207526,0.00408071795717091,-0.012371598252378435,26
638387,STR,HPF,engaged_1,1,-0.005736508509248561,-0.007016041711231602,0.0012795332019830408,21
638387,STR,HPF,engaged_2,1,-0.013972251039032435,-0.0035929850351137382,-0.010379266003918697,21
638387,STR,HPF,no_reward,1,-0.005897788252776426,-0.006529016362555429,0.0006312281097790029,21
640887,STR,HPF,engaged_1,2,-0.0066351860889191094,-0.00405708384189718,-0.0025781022470219295,48
640887,STR,HPF,engaged_2,2,-0.010065387188080588,-0.017641457052155418,0.00757606986407483,48
640887,STR,HPF,no_reward,2,-0.033422415127047855,-0.014877233553628244,-0.01854518157341961,48
640890,STR,HPF,engaged_1,2,-0.013382338454908937,0.00210054009299665,-0.015482878547905587,49
640890,STR,HPF,engaged_2,2,-0.018097927311840345,-0.010246994032460266,-0.007850933279380079,49
640890,STR,HPF,no_reward,2,-0.005396606789731639,0.007953915852317972,-0.013350522642049611,49
642504,STR,HPF,engaged_1,2,-0.010032663520135987,0.007860353721934887,-0.017893017242070874,34
642504,STR,HPF,engaged_2,2,-0.00579037883932032,-0.00839144978217743,0.002601070942857109,34
642504,STR,HPF,no_reward,2,-0.006865913424881409,-0.006992925774776393,0.00012701234989498378,34
614547,STR,Isocortex,engaged_1,1,-0.010742887744423557,-0.008419385478960373,-0.0023235022654631843,15
614547,STR,Isocortex,engaged_2,1,0.006600805045884339,-0.005390545316417583,0.011991350362301922,15
614547,STR,Isocortex,no_reward,1,-0.00023507443520121019,-0.004435951720443199,0.0042008772852419884,15
614608,STR,Isocortex,engaged_1,2,-0.013231420403878424,-0.00044703262547080014,-0.012784387778407624,41
614608,STR,Isocortex,engaged_2,2,0.000051081501052374634,-0.004317166640926073,0.004368248141978448,41
614608,STR,Isocortex,no_reward,2,-0.014407505980536417,-0.013194121648118062,-0.0012133843324183546,41
615048,STR,Isocortex,engaged_1,2,-0.0065497893845224975,0.002800465897420501,-0.009350255281942998,35
615048,STR,Isocortex,engaged_2,2,-0.00862812760993098,-0.020026749611245342,0.011398622001314362,35
615048,STR,Isocortex,no_reward,2,0.023876662438891694,-0.008767316904681577,0.03264397934357327,35
615564,STR,Isocortex,engaged_1,2,-0.0003404371251702898,-0.008886008367165743,0.008545571241995453,33
615564,STR,Isocortex,engaged_2,2,0.0028368747795354254,-0.0023492503014072574,0.005186125080942683,33
615564,STR,Isocortex,no_reward,2,-0.01048832901401825,0.001181838790694112,-0.011670167804712361,33
623319,STR,Isocortex,engaged_1,1,0.013010533171983307,0.009944757630739987,0.0030657755412433207,12
623319,STR,Isocortex,engaged_2,1,0.0007429153729248128,-0.009458283105474585,0.010201198478399398,12
623319,STR,Isocortex,no_reward,1,-0.012764855165249722,-0.004635891544492399,-0.008128963620757323,12
623322,STR,Isocortex,engaged_1,1,-0.013536404804300628,-0.004512867623307937,-0.009023537180992691,22
623322,STR,Isocortex,engaged_2,1,-0.014101667950903285,-0.007434299102623831,-0.0066673688482794535,22
623322,STR,Isocortex,no_reward,1,0.008636121059473756,0.01617659908174829,-0.007540478022274533,22
632295,STR,Isocortex,engaged_1,2,-0.009842545645267098,-0.007363240488690137,-0.002479305156576961,26
632295,STR,Isocortex,engaged_2,2,-0.021734904926907217,-0.05380458096708102,0.0320696760401738,26
632295,STR,Isocortex,no_reward,2,-0.004816650542256329,0.04413191104510372,-0.04894856158736005,26
638387,STR,Isocortex,engaged_1,1,0.0006082044348560967,-0.02481344341456404,0.025421647849420137,21
638387,STR,Isocortex,engaged_2,1,-0.006412145170636263,-0.00463567218655192,-0.001776472984084343,21
638387,STR,Isocortex,no_reward,1,-0.011026426257478628,-0.018105241640896663,0.007078815383418036,21
640887,STR,Isocortex,engaged_1,2,0.0036507887985684495,-0.012028216735960773,0.015679005534529222,48
640887,STR,Isocortex,engaged_2,2,-0.00997289909108362,-0.0027871359565401765,-0.007185763134543444,48
640887,STR,Isocortex,no_reward,2,0.002162202032921834,-0.01896216267588391,0.021124364708805743,48
640890,STR,Isocortex,engaged_1,2,-0.0147674022056683,-0.04020607954375455,0.025438677338086246,49
640890,STR,Isocortex,engaged_2,2,0.000747914757184609,-0.0069101370072361945,0.0076580517644208035,49
640890,STR,Isocortex,no_reward,2,-0.00454931143306736,0.000577549979539016,-0.005126861412606376,49
642504,STR,Isocortex,engaged_1,2,-0.06177053110757297,0.007406019753831872,-0.06917655086140484,34
642504,STR,Isocortex,engaged_2,2,-0.007856243163525678,-0.004091415748471439,-0.0037648274150542393,34
642504,STR,Isocortex,no_reward,2,0.00022980463222882497,0.0022773626882218734,-0.0020475580559930484,34
614608,STR,MB,engaged_1,2,-0.02134631395799036,-0.019913404969783388,-0.0014329089882069712,41
614608,STR,MB,engaged_2,2,-0.027508729708499935,-0.032093217570096366,0.004584487861596431,41
614608,STR,MB,no_reward,2,-0.008821831048751005,-0.004312983000775483,-0.004508848047975522,41
615048,STR,MB,engaged_1,2,-0.006807516741417552,-0.00442477597300267,-0.0023827407684148816,35
615048,STR,MB,engaged_2,2,-0.016082066301457254,0.0008190230528570264,-0.01690108935431428,35
615048,STR,MB,no_reward,2,-0.012968024585755578,-0.020471572503511226,0.0075035479177556486,35
615564,STR,MB,engaged_1,1,-0.03918969471551481,-0.12651138073321333,0.08732168601769852,17
615564,STR,MB,engaged_2,1,-0.019058879778515725,-0.018257736919313206,-0.0008011428592025194,17
615564,STR,MB,no_reward,1,-0.028372186627563023,-0.06461818040620249,0.03624599377863946,17
623319,STR,MB,engaged_1,1,-0.08802811516750975,-0.004716831798571741,-0.083311283368938,12
623319,STR,MB,engaged_2,1,-0.03792407755824578,-0.023593839823873752,-0.014330237734372031,12
623319,STR,MB,no_reward,1,-0.01829068071176554,-0.054521562387186306,0.03623088167542077,12
623322,STR,MB,engaged_1,1,0.00026679330092316267,-0.02009324712326488,0.02036004042418804,22
623322,STR,MB,engaged_2,1,-0.01671159617283824,-0.007456709775399251,-0.009254886397438988,22
623322,STR,MB,no_reward,1,-0.020669477882062637,-0.01414899300024608,-0.006520484881816557,22
632295,STR,MB,engaged_1,1,-0.0018173927584425043,-0.01078432731206802,0.008966934553625516,14
632295,STR,MB,engaged_2,1,-0.015088389490616305,-0.01560971935910549,0.0005213298684891843,14
632295,STR,MB,no_reward,1,-0.0086879293079829,0.000750526110178118,-0.009438455418161018,14
640887,STR,MB,engaged_1,1,-0.03780325883597202,-0.05870447696904124,0.02090121813306922,23
640887,STR,MB,engaged_2,1,-0.006210638006971636,-0.007039663699533127,0.0008290256925614914,23
640887,STR,MB,no_reward,1,-0.003352458864195884,-0.005656363640544337,0.0023039047763484533,23
640890,STR,MB,engaged_1,1,-0.008576025280403132,-0.011338878913340844,0.002762853632937712,27
640890,STR,MB,engaged_2,1,-0.002847197922236311,-0.003510960928497786,0.0006637630062614752,27
640890,STR,MB,no_reward,1,-0.004192662126448421,0.006769770803068842,-0.010962432929517263,27
642504,STR,MB,engaged_1,2,-0.06863192339869423,-0.01814516194747845,-0.05048676145121578,34
642504,STR,MB,engaged_2,2,-0.047809164054231024,-0.043018025155331374,-0.0047911388988996495,34
642504,STR,MB,no_reward,2,-0.0260804237647293,-0.03076688005370315,0.00468645628897385,34
614547,STR,TH,engaged_1,1,0.005151239793961149,-0.010447112581308371,0.01559835237526952,15
614547,STR,TH,engaged_2,1,0.004557731448164182,0.010603956318040675,-0.006046224869876493,15
614547,STR,TH,no_reward,1,-0.017350833810400368,-0.004711532606303748,-0.01263930120409662,15
614608,STR,TH,engaged_1,2,-0.012908708798517243,-0.0025860173348010718,-0.010322691463716172,41
614608,STR,TH,engaged_2,2,-0.011717505845470988,-0.00251231839728161,-0.009205187448189378,41
614608,STR,TH,no_reward,2,-0.014165199743440327,-0.009062359504834416,-0.00510284023860591,41
615048,STR,TH,engaged_1,2,-0.007137124655825666,-0.008467309345567664,0.0013301846897419978,35
615048,STR,TH,engaged_2,2,-0.013308289531775486,-0.007946823654343182,-0.005361465877432303,35
615048,STR,TH,no_reward,2,-0.013026717669136156,-0.01033260272164832,-0.0026941149474878356,35
615564,STR,TH,engaged_1,2,-0.002047573503952682,0.0020746012166236727,-0.004122174720576355,33
615564,STR,TH,engaged_2,2,-0.011144270301783221,-0.020904843862733336,0.009760573560950114,33
615564,STR,TH,no_reward,2,-0.010844812779745416,-0.005992363091925301,-0.004852449687820115,33
623319,STR,TH,engaged_1,1,0.007102525114489611,0.0022005119902032133,0.004902013124286397,12
623319,STR,TH,engaged_2,1,-0.023649065282441373,-0.05764905645175822,0.033999991169316846,12
623319,STR,TH,no_reward,1,-0.003273799692087964,-0.009041305166534674,0.00576750547444671,12
623322,STR,TH,engaged_1,1,-0.017296392260218285,-0.009708297983850644,-0.007588094276367641,22
623322,STR,TH,engaged_2,1,-0.011057297985192949,-0.002505395426012025,-0.008551902559180924,22
623322,STR,TH,no_reward,1,-0.014921222611995244,-0.00019304391641983276,-0.014728178695575411,22
632295,STR,TH,engaged_1,2,-0.0009204882696297045,-0.019448632774218377,0.018528144504588673,26
632295,STR,TH,engaged_2,2,-0.0263807045814895,-0.012653838555236274,-0.013726866026253226,26
632295,STR,TH,no_reward,2,0.007642429016381458,-0.014663981443527208,0.022306410459908665,26
638387,STR,TH,engaged_1,1,-0.012396490724214004,-0.003800438736047518,-0.008596051988166487,21
638387,STR,TH,engaged_2,1,-0.015153775955694893,-0.016671854402660724,0.0015180784469658315,21
638387,STR,TH,no_reward,1,-0.013185215990715426,-0.011857821267792668,-0.001327394722922759,21
640887,STR,TH,engaged_1,2,-0.011100902298592619,-0.0099536411786455,-0.0011472611199471183,48
640887,STR,TH,engaged_2,2,-0.007928680457852944,-0.0003105541607694162,-0.007618126297083527,48
640887,STR,TH,no_reward,2,-0.00025623324128676295,-0.004551223413221617,0.004294990171934854,48
640890,STR,TH,engaged_1,2,-0.018216381155620687,-0.009690151598479968,-0.008526229557140719,49
640890,STR,TH,engaged_2,2,-0.003350819296265073,-0.006670218363112879,0.0033193990668478057,49
640890,STR,TH,no_reward,2,-0.015449602186502043,-0.025704146261187444,0.010254544074685401,49
642504,STR,TH,engaged_1,2,-0.027239874877387216,-0.0061059206015975365,-0.02113395427578968,34
642504,STR,TH,engaged_2,2,-0.007064889543852759,-0.012326425163716237,0.005261535619863478,34
642504,STR,TH,no_reward,2,-0.00862292882315513,-0.01251861026090223,0.0038956814377471005,34
614547,TH,HPF,engaged_1,1,-0.006592372679677827,-0.12122475454496817,0.11463238186529034,15
614547,TH,HPF,engaged_2,1,-0.03272817241777082,0.00942251887549006,-0.04215069129326088,15
614547,TH,HPF,no_reward,1,-0.02184815189986722,-0.023249674745302817,0.0014015228454355988,15
614608,TH,HPF,engaged_1,2,-0.00857781362237231,-0.010840939073662514,0.0022631254512902044,41
614608,TH,HPF,engaged_2,2,-0.02012770677928105,-0.03023804288363735,0.010110336104356299,41
614608,TH,HPF,no_reward,2,-0.02563118308136403,-0.011812992216003626,-0.013818190865360402,41
615048,TH,HPF,engaged_1,2,-0.025752798205624927,-0.013236031917870483,-0.012516766287754444,35
615048,TH,HPF,engaged_2,2,-0.013023738898461978,-0.003567432746418575,-0.009456306152043403,35
615048,TH,HPF,no_reward,2,-0.00943067985826923,-0.009823686482221428,0.00039300662395219677,35
615564,TH,HPF,engaged_1,2,-0.02516802331849516,-0.01815373967532724,-0.007014283643167918,33
615564,TH,HPF,engaged_2,2,-0.026924566396175742,-0.009967214913213618,-0.016957351482962124,33
615564,TH,HPF,no_reward,2,-0.03589921068225799,-0.018725902120356186,-0.0171733085619018,33
623319,TH,HPF,engaged_1,1,-0.002530670090201581,0.005012666459286441,-0.007543336549488022,12
623319,TH,HPF,engaged_2,1,-0.005292985702252562,-0.0023530586966200584,-0.0029399270056325033,12
623319,TH,HPF,no_reward,1,-0.007407554025830487,0.007927424015815143,-0.01533497804164563,12
623322,TH,HPF,engaged_1,3,0.0027413583963291264,-0.0025268125951705875,0.005268170991499714,67
623322,TH,HPF,engaged_2,3,-0.010005642589173358,-0.017361548875588828,0.00735590628641547,67
623322,TH,HPF,no_reward,3,-0.005680821253358522,-0.012053143738487463,0.006372322485128941,67
626279,TH,HPF,engaged_1,1,-0.011863465324641442,0.0009006943886601393,-0.012764159713301582,21
626279,TH,HPF,engaged_2,1,-0.004649993346654058,-0.01149856176546038,0.006848568418806322,21
626279,TH,HPF,no_reward,1,-0.0027470163303431328,-0.0014888995845716568,-0.001258116745771476,21
632295,TH,HPF,engaged_1,2,-0.005018639968011829,-0.00621274372477798,0.0011941037567661517,26
632295,TH,HPF,engaged_2,2,-0.02893044570654968,-0.03931339020019131,0.010382944493641633,26
632295,TH,HPF,no_reward,2,-0.0027962088669712393,0.00027110049850503914,-0.0030673093654762784,26
638387,TH,HPF,engaged_1,1,-0.005529763098198637,-0.00022371302396928527,-0.0053060500742293515,21
638387,TH,HPF,engaged_2,1,-0.03368805857730084,-0.01569238822636565,-0.01799567035093519,21
638387,TH,HPF,no_reward,1,-0.03916400517361218,-0.00489519509507419,-0.03426881007853799,21
640887,TH,HPF,engaged_1,2,-0.022425427652371877,-0.04275628664260389,0.020330858990232015,48
640887,TH,HPF,engaged_2,2,-0.0034312169429685513,-0.020378188013725262,0.01694697107075671,48
640887,TH,HPF,no_reward,2,-0.007363614098330973,-0.0013020149978779094,-0.006061599100453063,48
640890,TH,HPF,engaged_1,2,-0.0016671419888331096,-0.008005943710489793,0.006338801721656684,49
640890,TH,HPF,engaged_2,2,-0.010626915583803132,-0.0015154848126325837,-0.009111430771170548,49
640890,TH,HPF,no_reward,2,0.010976718142474418,0.0014752762808352693,0.009501441861639148,49
642504,TH,HPF,engaged_1,2,-0.004999648719853422,0.00864887758500571,-0.013648526304859132,34
642504,TH,HPF,engaged_2,2,-0.013508872851836495,-0.005269197012170657,-0.008239675839665839,34
642504,TH,HPF,no_reward,2,-0.025749636497248485,-0.010737154822509531,-0.015012481674738953,34
614547,TH,Isocortex,engaged_1,1,-0.06142200922767982,-0.12361208770235899,0.06219007847467917,15
