_nwb_path,subject_id,ecephys_session_id,recording_day,session_number,is_technically_valid,is_good_session,engaged_1_start_time,engaged_1_stop_time,no_reward_start_time,no_reward_stop_time,engaged_2_start_time,engaged_2_stop_time,transition_id,transition_order,pre_block,post_block,pseudo_block,effect_direction_multiplier,real_boundary_time,pseudo_boundary_time,real_pre_coverage_start,real_pre_coverage_stop,real_post_coverage_start,real_post_coverage_stop,pseudo_coverage_start,pseudo_coverage_stop,boundary_values_valid,latency_direction_multiplier,real_time_window_complete,pseudo_time_window_complete,time_window_seconds,time_bin_width_seconds,trial_window_count,trial_bin_width,effect_window_seconds,pseudo_boundary_definition,included_in_transition_analysis,boundary_status
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,1231476077,EPHYS_4,4,true,false,1559.30636,2454.73841,2454.97192,3950.35589,3950.58944,5461.65309,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3950.35589,3202.663905,2454.97192,3950.35589,3950.35589,5461.65309,2454.97192,3950.35589,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,1230962048,EPHYS_2,2,true,false,1592.59381,2484.28651,2484.52034,3987.27681,3987.51073,5494.10448,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2484.52034,2038.44016,1592.59381,2484.52034,2484.52034,3987.27681,1592.59381,2484.28651,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,1230962048,EPHYS_2,2,true,false,1592.59381,2484.28651,2484.52034,3987.27681,3987.51073,5494.10448,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3987.27681,3235.898575,2484.52034,3987.27681,3987.27681,5494.10448,2484.52034,3987.27681,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,1231219674,EPHYS_3,3,true,false,1606.93674,2505.36716,2505.60128,3998.54946,3998.78341,5514.31736,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2505.60128,2056.15195,1606.93674,2505.60128,2505.60128,3998.54946,1606.93674,2505.36716,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,1231219674,EPHYS_3,3,true,false,1606.93674,2505.36716,2505.60128,3998.54946,3998.78341,5514.31736,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3998.54946,3252.07537,2505.60128,3998.54946,3998.54946,5514.31736,2505.60128,3998.54946,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,1229887685,EPHYS_3,3,true,false,1903.99318,2801.65716,2801.89117,4300.92947,4301.1651,5811.47545,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2801.89117,2352.82517,1903.99318,2801.89117,2801.89117,4300.92947,1903.99318,2801.65716,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,1229887685,EPHYS_3,3,true,false,1903.99318,2801.65716,2801.89117,4300.92947,4301.1651,5811.47545,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,4300.92947,3551.41032,2801.89117,4300.92947,4300.92947,5811.47545,2801.89117,4300.92947,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,1230064747,EPHYS_4,4,true,false,1612.09468,2506.04124,2506.27525,4006.34634,4007.01359,5514.20837,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2506.27525,2059.06796,1612.09468,2506.27525,2506.27525,4006.34634,1612.09468,2506.04124,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,1230064747,EPHYS_4,4,true,false,1612.09468,2506.04124,2506.27525,4006.34634,4007.01359,5514.20837,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,4006.34634,3256.3107950000003,2506.27525,4006.34634,4006.34634,5514.20837,2506.27525,4006.34634,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,1229429400,EPHYS_1,1,true,false,1558.93463,2452.19729,2452.41473,3949.96739,3950.20144,5468.8555,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2452.41473,2005.56596,1558.93463,2452.41473,2452.41473,3949.96739,1558.93463,2452.19729,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,1229429400,EPHYS_1,1,true,false,1558.93463,2452.19729,2452.41473,3949.96739,3950.20144,5468.8555,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3949.96739,3201.19106,2452.41473,3949.96739,3949.96739,5468.8555,2452.41473,3949.96739,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,EPHYS_2,2,true,true,1559.03053,2457.46375,2457.69869,3957.95232,3958.45268,5460.56083,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2457.69869,2008.24714,1559.03053,2457.69869,2457.69869,3957.95232,1559.03053,2457.46375,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,EPHYS_2,2,true,true,1559.03053,2457.46375,2457.69869,3957.95232,3958.45268,5460.56083,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3957.95232,3207.825505,2457.69869,3957.95232,3957.95232,5460.56083,2457.69869,3957.95232,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,1234028213,EPHYS_1,1,true,false,1568.31857,2460.79701,2461.03092,3961.65224,3961.88631,5468.4988,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2461.03092,2014.5577899999998,1568.31857,2461.03092,2461.03092,3961.65224,1568.31857,2460.79701,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,1234028213,EPHYS_1,1,true,false,1568.31857,2460.79701,2461.03092,3961.65224,3961.88631,5468.4988,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3961.65224,3211.3415800000002,2461.03092,3961.65224,3961.65224,5468.4988,2461.03092,3961.65224,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,EPHYS_2,2,true,true,1568.24556,2462.65879,2463.24282,3959.37677,3959.61065,5471.492,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2463.24282,2015.452175,1568.24556,2463.24282,2463.24282,3959.37677,1568.24556,2462.65879,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,EPHYS_2,2,true,true,1568.24556,2462.65879,2463.24282,3959.37677,3959.61065,5471.492,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3959.37677,3211.309795,2463.24282,3959.37677,3959.37677,5471.492,2463.24282,3959.37677,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,EPHYS_3,3,true,true,1568.51877,2466.18565,2466.42111,3961.73599,3961.96943,5473.76785,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2466.42111,2017.35221,1568.51877,2466.42111,2466.42111,3961.73599,1568.51877,2466.18565,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,EPHYS_3,3,true,true,1568.51877,2466.18565,2466.42111,3961.73599,3961.96943,5473.76785,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3961.73599,3214.07855,2466.42111,3961.73599,3961.73599,5473.76785,2466.42111,3961.73599,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,EPHYS_1,1,true,true,1566.66904,2458.44739,2458.68105,3960.68706,3960.92135,5468.74863,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2458.68105,2012.558215,1566.66904,2458.68105,2458.68105,3960.68706,1566.66904,2458.44739,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,EPHYS_1,1,true,true,1566.66904,2458.44739,2458.68105,3960.68706,3960.92135,5468.74863,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3960.68706,3209.684055,2458.68105,3960.68706,3960.68706,5468.74863,2458.68105,3960.68706,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,1232954220,EPHYS_3,3,true,false,1559.78176,2455.82991,2456.26402,3958.28633,3958.5205,5462.1321,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2456.26402,2007.8058350000001,1559.78176,2456.26402,2456.26402,3958.28633,1559.78176,2455.82991,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,1232954220,EPHYS_3,3,true,false,1559.78176,2455.82991,2456.26402,3958.28633,3958.5205,5462.1321,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3958.28633,3207.2751749999998,2456.26402,3958.28633,3958.28633,5462.1321,2456.26402,3958.28633,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,1233182785,EPHYS_4,4,true,false,1559.96095,2451.32208,2451.83901,3956.91469,3957.16549,5461.73986,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2451.83901,2005.6415149999998,1559.96095,2451.83901,2451.83901,3956.91469,1559.96095,2451.32208,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,1233182785,EPHYS_4,4,true,false,1559.96095,2451.32208,2451.83901,3956.91469,3957.16549,5461.73986,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3956.91469,3204.37685,2451.83901,3956.91469,3956.91469,5461.73986,2451.83901,3956.91469,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,EPHYS_2,2,true,true,1559.30232,2454.71664,2454.95067,3953.33687,3953.55404,5468.43776,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2454.95067,2007.0094800000002,1559.30232,2454.95067,2454.95067,3953.33687,1559.30232,2454.71664,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,EPHYS_2,2,true,true,1559.30232,2454.71664,2454.95067,3953.33687,3953.55404,5468.43776,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3953.33687,3204.14377,2454.95067,3953.33687,3953.33687,5468.43776,2454.95067,3953.33687,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,EPHYS_2,2,true,true,1935.44817,2827.72623,2827.97662,4333.73379,4333.96764,5836.50591,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2827.97662,2381.5872,1935.44817,2827.97662,2827.97662,4333.73379,1935.44817,2827.72623,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,EPHYS_2,2,true,true,1935.44817,2827.72623,2827.97662,4333.73379,4333.96764,5836.50591,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,4333.73379,3580.855205,2827.97662,4333.73379,4333.73379,5836.50591,2827.97662,4333.73379,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,EPHYS_3,3,true,true,1564.06663,2457.22905,2457.33369,3962.16935,3962.40299,5473.21567,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2457.33369,2010.64784,1564.06663,2457.33369,2457.33369,3962.16935,1564.06663,2457.22905,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,EPHYS_3,3,true,true,1564.06663,2457.22905,2457.33369,3962.16935,3962.40299,5473.21567,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3962.16935,3209.75152,2457.33369,3962.16935,3962.16935,5473.21567,2457.33369,3962.16935,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,EPHYS_1,1,true,true,1557.20805,2453.2225,2453.45622,3953.00871,3953.24244,5460.30188,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2453.45622,2005.215275,1557.20805,2453.45622,2453.45622,3953.00871,1557.20805,2453.2225,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,EPHYS_1,1,true,true,1557.20805,2453.2225,2453.45622,3953.00871,3953.24244,5460.30188,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3953.00871,3203.232465,2453.45622,3953.00871,3953.00871,5460.30188,2453.45622,3953.00871,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
