_nwb_path,subject_id,ecephys_session_id,recording_day,audit_scope,reward_block,block_order,n_trials,n_trials_with_valid_lick_vectors,n_trials_with_invalid_lick_vectors,n_trials_with_valid_response_event,n_trials_without_valid_response_event,n_trials_with_duplicate_lick_timestamps,n_trials_with_duplicate_response_window_licks,n_raw_lick_timestamps,n_unique_lick_timestamps,n_duplicate_lick_timestamps,n_raw_response_window_licks,n_unique_response_window_licks,n_duplicate_response_window_licks,n_response_window_licks,canonical_response_count_is_deduplicated,total_duplicate_count_consistent,response_window_duplicate_count_consistent,fraction_trials_with_duplicate_lick_timestamps,lick_timestamp_audit_status
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,1228018071,EPHYS_3,session,all,0,727,727,0,307,420,0,0,2181,2181,0,405,405,0,405,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,1228018071,EPHYS_3,session_block,engaged_1,1,162,162,0,70,92,0,0,694,694,0,145,145,0,145,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,1228018071,EPHYS_3,session_block,no_reward,2,279,279,0,125,154,0,0,450,450,0,80,80,0,80,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,1228018071,EPHYS_3,session_block,engaged_2,3,286,286,0,112,174,0,0,1037,1037,0,180,180,0,180,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,1227622013,EPHYS_1,session,all,0,790,790,0,327,463,0,0,3061,3061,0,511,511,0,511,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,1227622013,EPHYS_1,session_block,engaged_1,1,138,138,0,77,61,0,0,707,707,0,150,150,0,150,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,1227622013,EPHYS_1,session_block,no_reward,2,438,438,0,105,333,0,0,1013,1013,0,47,47,0,47,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,1227622013,EPHYS_1,session_block,engaged_2,3,214,214,0,145,69,0,0,1341,1341,0,314,314,0,314,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,1230732154,EPHYS_1,session,all,0,439,439,0,436,3,0,0,15,15,0,0,0,0,0,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,1230732154,EPHYS_1,session_block,engaged_1,1,100,100,0,100,0,0,0,0,0,0,0,0,0,0,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,1230732154,EPHYS_1,session_block,no_reward,2,170,170,0,167,3,0,0,15,15,0,0,0,0,0,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,1230732154,EPHYS_1,session_block,engaged_2,3,169,169,0,169,0,0,0,0,0,0,0,0,0,0,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,1231476077,EPHYS_4,session,all,0,495,495,0,408,87,0,0,1031,1031,0,101,101,0,101,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,1231476077,EPHYS_4,session_block,engaged_1,1,123,123,0,86,37,0,0,406,406,0,26,26,0,26,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,1231476077,EPHYS_4,session_block,no_reward,2,184,184,0,164,20,0,0,158,158,0,44,44,0,44,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,1231476077,EPHYS_4,session_block,engaged_2,3,188,188,0,158,30,0,0,467,467,0,31,31,0,31,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,1230962048,EPHYS_2,session,all,0,452,452,0,430,22,0,0,257,257,0,9,9,0,9,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,1230962048,EPHYS_2,session_block,engaged_1,1,106,106,0,93,13,0,0,167,167,0,7,7,0,7,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,1230962048,EPHYS_2,session_block,no_reward,2,167,167,0,166,1,0,0,4,4,0,0,0,0,0,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,1230962048,EPHYS_2,session_block,engaged_2,3,179,179,0,171,8,0,0,86,86,0,2,2,0,2,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,1231219674,EPHYS_3,session,all,0,526,526,0,396,130,0,0,1413,1413,0,117,117,0,117,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,1231219674,EPHYS_3,session_block,engaged_1,1,140,140,0,80,60,0,0,636,636,0,44,44,0,44,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,1231219674,EPHYS_3,session_block,no_reward,2,175,175,0,164,11,0,0,64,64,0,16,16,0,16,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,1231219674,EPHYS_3,session_block,engaged_2,3,211,211,0,152,59,0,0,713,713,0,57,57,0,57,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,1229887685,EPHYS_3,session,all,0,834,834,0,302,532,0,0,2136,2136,0,119,119,0,119,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,1229887685,EPHYS_3,session_block,engaged_1,1,160,160,0,76,84,0,0,408,408,0,34,34,0,34,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,1229887685,EPHYS_3,session_block,no_reward,2,359,359,0,116,243,0,0,885,885,0,41,41,0,41,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,1229887685,EPHYS_3,session_block,engaged_2,3,315,315,0,110,205,0,0,843,843,0,44,44,0,44,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,1230064747,EPHYS_4,session,all,0,954,954,0,282,672,0,0,2595,2595,0,179,179,0,179,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,1230064747,EPHYS_4,session_block,engaged_1,1,183,183,0,71,112,0,0,543,543,0,43,43,0,43,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,1230064747,EPHYS_4,session_block,no_reward,2,411,411,0,109,302,0,0,982,982,0,79,79,0,79,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,1230064747,EPHYS_4,session_block,engaged_2,3,360,360,0,102,258,0,0,1070,1070,0,57,57,0,57,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,1229429400,EPHYS_1,session,all,0,628,628,0,362,266,0,0,1242,1242,0,105,105,0,105,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,1229429400,EPHYS_1,session_block,engaged_1,1,153,153,0,77,76,0,0,383,383,0,28,28,0,28,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,1229429400,EPHYS_1,session_block,no_reward,2,217,217,0,150,67,0,0,207,207,0,33,33,0,33,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,1229429400,EPHYS_1,session_block,engaged_2,3,258,258,0,135,123,0,0,652,652,0,44,44,0,44,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,EPHYS_2,session,all,0,1101,1101,0,255,846,0,0,3402,3402,0,105,105,0,105,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,EPHYS_2,session_block,engaged_1,1,156,156,0,77,79,0,0,509,509,0,43,43,0,43,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,EPHYS_2,session_block,no_reward,2,521,521,0,93,428,0,0,1514,1514,0,17,17,0,17,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,EPHYS_2,session_block,engaged_2,3,424,424,0,85,339,0,0,1379,1379,0,45,45,0,45,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,1234028213,EPHYS_1,session,all,0,596,596,0,364,232,0,0,1779,1779,0,229,229,0,229,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,1234028213,EPHYS_1,session_block,engaged_1,1,148,148,0,74,74,0,0,504,504,0,45,45,0,45,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,1234028213,EPHYS_1,session_block,no_reward,2,221,221,0,154,67,0,0,286,286,0,47,47,0,47,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,1234028213,EPHYS_1,session_block,engaged_2,3,227,227,0,136,91,0,0,989,989,0,137,137,0,137,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,EPHYS_2,session,all,0,557,557,0,376,181,0,0,1684,1684,0,217,217,0,217,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,EPHYS_2,session_block,engaged_1,1,138,138,0,78,60,0,0,579,579,0,79,79,0,79,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,EPHYS_2,session_block,no_reward,2,197,197,0,158,39,0,0,138,138,0,15,15,0,15,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,EPHYS_2,session_block,engaged_2,3,222,222,0,140,82,0,0,967,967,0,123,123,0,123,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,EPHYS_3,session,all,0,544,544,0,390,154,0,0,2088,2088,0,272,272,0,272,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,EPHYS_3,session_block,engaged_1,1,128,128,0,90,38,0,0,625,625,0,89,89,0,89,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,EPHYS_3,session_block,no_reward,2,203,203,0,159,44,0,0,258,258,0,29,29,0,29,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,EPHYS_3,session_block,engaged_2,3,213,213,0,141,72,0,0,1205,1205,0,154,154,0,154,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,EPHYS_1,session,all,0,570,570,0,382,188,0,0,2207,2207,0,507,507,0,507,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,EPHYS_1,session_block,engaged_1,1,126,126,0,89,37,0,0,849,849,0,184,184,0,184,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,EPHYS_1,session_block,no_reward,2,207,207,0,155,52,0,0,200,200,0,52,52,0,52,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,EPHYS_1,session_block,engaged_2,3,237,237,0,138,99,0,0,1158,1158,0,271,271,0,271,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,1232954220,EPHYS_3,session,all,0,627,627,0,356,271,0,0,2388,2388,0,527,527,0,527,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,1232954220,EPHYS_3,session_block,engaged_1,1,152,152,0,74,78,0,0,752,752,0,171,171,0,171,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,1232954220,EPHYS_3,session_block,no_reward,2,227,227,0,151,76,0,0,288,288,0,73,73,0,73,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,1232954220,EPHYS_3,session_block,engaged_2,3,248,248,0,131,117,0,0,1348,1348,0,283,283,0,283,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,1233182785,EPHYS_4,session,all,0,615,615,0,343,272,0,0,1853,1853,0,370,370,0,370,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,1233182785,EPHYS_4,session_block,engaged_1,1,177,177,0,60,117,0,0,829,829,0,129,129,0,129,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,1233182785,EPHYS_4,session_block,no_reward,2,222,222,0,147,75,0,0,267,267,0,76,76,0,76,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,1233182785,EPHYS_4,session_block,engaged_2,3,216,216,0,136,80,0,0,757,757,0,165,165,0,165,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,EPHYS_2,session,all,0,567,567,0,373,194,0,0,1800,1800,0,378,378,0,378,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,EPHYS_2,session_block,engaged_1,1,165,165,0,71,94,0,0,777,777,0,154,154,0,154,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,EPHYS_2,session_block,no_reward,2,187,187,0,155,32,0,0,144,144,0,19,19,0,19,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,EPHYS_2,session_block,engaged_2,3,215,215,0,147,68,0,0,879,879,0,205,205,0,205,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,EPHYS_2,session,all,0,772,772,0,337,435,0,0,3130,3130,0,399,399,0,399,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,EPHYS_2,session_block,engaged_1,1,190,190,0,72,118,0,0,830,830,0,145,145,0,145,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,EPHYS_2,session_block,no_reward,2,319,319,0,137,182,0,0,1191,1191,0,20,20,0,20,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,EPHYS_2,session_block,engaged_2,3,263,263,0,128,135,0,0,1109,1109,0,234,234,0,234,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,EPHYS_3,session,all,0,620,620,0,371,249,0,0,2054,2054,0,362,362,0,362,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,EPHYS_3,session_block,engaged_1,1,153,153,0,80,73,0,0,649,649,0,126,126,0,126,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,EPHYS_3,session_block,no_reward,2,235,235,0,147,88,0,0,330,330,0,23,23,0,23,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,EPHYS_3,session_block,engaged_2,3,232,232,0,144,88,0,0,1075,1075,0,213,213,0,213,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,EPHYS_1,session,all,0,556,556,0,389,167,0,0,2683,2683,0,457,457,0,457,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,EPHYS_1,session_block,engaged_1,1,155,155,0,79,76,0,0,1047,1047,0,143,143,0,143,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,EPHYS_1,session_block,no_reward,2,195,195,0,161,34,0,0,184,184,0,49,49,0,49,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,EPHYS_1,session_block,engaged_2,3,206,206,0,149,57,0,0,1452,1452,0,265,265,0,265,true,true,true,0.0,pass
