reward_block,n_trials,n_source_units,n_target_units,base_r2,full_r2,source_added_r2,shift_full_r2,shift_source_added_r2,real_minus_shift_source_added_r2,outer_real_hyperparameters,outer_shift_hyperparameters,model_status,_nwb_path,subject_id,ecephys_session_id,source_region,target_region,source_unit_table_indices,target_unit_table_indices,nuisance_covariates
engaged_1,16,24,24,0.012973615040639652,-0.02865047452378522,-0.04162408956442487,0.007027730139749666,-0.005945884900889986,-0.035678204663534885,"[[100.0, 100.0, 1], [100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,STR,TH,"[1287, 1450, 1385, 1365, 1380, 1367, 1393, 1263, 1425, 1285, 1411, 1317, 1413, 1289, 1422, 1388, 1399, 1237, 1636, 1378, 1329, 1410, 1363, 1244]","[1034, 921, 901, 1003, 954, 961, 891, 947, 1177, 955, 931, 887, 477, 980, 599, 520, 1188, 506, 527, 979, 1029, 989, 485, 973]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,16,24,24,0.03507836992846369,0.03279721796693025,-0.0022811519615334452,0.02242784067408532,-0.012650529254378373,0.010369377292844928,"[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 2]]","[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,STR,TH,"[1287, 1450, 1385, 1365, 1380, 1367, 1393, 1263, 1425, 1285, 1411, 1317, 1413, 1289, 1422, 1388, 1399, 1237, 1636, 1378, 1329, 1410, 1363, 1244]","[1034, 921, 901, 1003, 954, 961, 891, 947, 1177, 955, 931, 887, 477, 980, 599, 520, 1188, 506, 527, 979, 1029, 989, 485, 973]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,16,24,24,0.08736865754699619,0.07092741387045387,-0.016441243676542316,0.0672271799815507,-0.020141477565445487,0.0037002338889031705,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [10.0, 1.0, 1], [10.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [10.0, 1.0, 1], [10.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,STR,TH,"[1287, 1450, 1385, 1365, 1380, 1367, 1393, 1263, 1425, 1285, 1411, 1317, 1413, 1289, 1422, 1388, 1399, 1237, 1636, 1378, 1329, 1410, 1363, 1244]","[1034, 921, 901, 1003, 954, 961, 891, 947, 1177, 955, 931, 887, 477, 980, 599, 520, 1188, 506, 527, 979, 1029, 989, 485, 973]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,18,24,24,0.0605082094508782,0.04765254926052864,-0.01285566019034956,0.054242253148573116,-0.006265956302305087,-0.006589703888044474,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,STR,TH,"[1070, 1109, 1062, 1093, 1116, 1130, 1349, 1140, 1051, 1088, 1087, 1135, 1114, 1107, 1101, 1155, 1052, 1145, 1110, 1132, 1098, 1133, 1352, 1336]","[707, 713, 681, 354, 394, 708, 373, 355, 357, 382, 389, 378, 680, 369, 413, 385, 352, 409, 363, 572, 361, 415, 395, 564]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,18,24,24,0.011479236369984602,-0.00036939075618747097,-0.011848627126172073,-0.0005230847030694985,-0.0120023210730541,0.00015369394688202753,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,STR,TH,"[1070, 1109, 1062, 1093, 1116, 1130, 1349, 1140, 1051, 1088, 1087, 1135, 1114, 1107, 1101, 1155, 1052, 1145, 1110, 1132, 1098, 1133, 1352, 1336]","[707, 713, 681, 354, 394, 708, 373, 355, 357, 382, 389, 378, 680, 369, 413, 385, 352, 409, 363, 572, 361, 415, 395, 564]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,18,24,24,0.06358494730111819,0.06278033333135025,-0.0008046139697679422,0.058689204344759216,-0.004895742956358973,0.0040911289865910305,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,STR,TH,"[1070, 1109, 1062, 1093, 1116, 1130, 1349, 1140, 1051, 1088, 1087, 1135, 1114, 1107, 1101, 1155, 1052, 1145, 1110, 1132, 1098, 1133, 1352, 1336]","[707, 713, 681, 354, 394, 708, 373, 355, 357, 382, 389, 378, 680, 369, 413, 385, 352, 409, 363, 572, 361, 415, 395, 564]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,15,24,24,0.006026686206742071,-0.0005656864729357558,-0.006592372679677827,-0.1151980683382261,-0.12122475454496817,0.11463238186529034,"[[100.0, 100.0, 8], [100.0, 0.1, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]","[[100.0, 100.0, 8], [100.0, 0.1, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,TH,HPF,"[1240, 438, 454, 1231, 1243, 1254, 459, 1265, 1184, 1246, 1268, 479, 477, 1270, 1258, 1239, 453, 1242, 445, 1249, 1217, 1244, 1151, 1155]","[554, 582, 534, 788, 559, 1393, 562, 596, 1382, 859, 1328, 869, 884, 849, 542, 1357, 1387, 806, 874, 1298, 543, 1392, 817, 573]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,15,24,24,0.09405156924043223,0.06132339682266141,-0.03272817241777082,0.10347408811592229,0.00942251887549006,-0.04215069129326088,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 10.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 10.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,TH,HPF,"[1240, 438, 454, 1231, 1243, 1254, 459, 1265, 1184, 1246, 1268, 479, 477, 1270, 1258, 1239, 453, 1242, 445, 1249, 1217, 1244, 1151, 1155]","[554, 582, 534, 788, 559, 1393, 562, 596, 1382, 859, 1328, 869, 884, 849, 542, 1357, 1387, 806, 874, 1298, 543, 1392, 817, 573]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,15,24,24,-0.000668582754325131,-0.02251673465419235,-0.02184815189986722,-0.02391825749962795,-0.023249674745302817,0.0014015228454355988,"[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 10.0, 1], [100.0, 10.0, 8]]","[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 10.0, 1], [100.0, 10.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,TH,HPF,"[1240, 438, 454, 1231, 1243, 1254, 459, 1265, 1184, 1246, 1268, 479, 477, 1270, 1258, 1239, 453, 1242, 445, 1249, 1217, 1244, 1151, 1155]","[554, 582, 534, 788, 559, 1393, 562, 596, 1382, 859, 1328, 869, 884, 849, 542, 1357, 1387, 806, 874, 1298, 543, 1392, 817, 573]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,-0.004517238240618893,-0.0182446605394595,-0.013727422298840608,-0.025552612304239775,-0.021035374063620882,0.007307951764780274,"[[100.0, 10.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 10.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,TH,HPF,"[1430, 946, 1447, 1432, 1431, 1420, 1450, 1453, 915, 861, 948, 880, 1009, 930, 925, 893, 900, 883, 1394, 877, 919, 889, 954, 931]","[1061, 129, 1540, 122, 1539, 1180, 1056, 1052, 1129, 1548, 1186, 1175, 1193, 1166, 1063, 1137, 1150, 1552, 1205, 1163, 130, 1197, 1162, 1554]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.025553104333199794,-0.009782306548391961,-0.035335410881591756,-0.025213196106057323,-0.05076630043925712,0.015430889557665362,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 0.1, 1], [100.0, 100.0, 4]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 0.1, 1], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,TH,HPF,"[1430, 946, 1447, 1432, 1431, 1420, 1450, 1453, 915, 861, 948, 880, 1009, 930, 925, 893, 900, 883, 1394, 877, 919, 889, 954, 931]","[1061, 129, 1540, 122, 1539, 1180, 1056, 1052, 1129, 1548, 1186, 1175, 1193, 1166, 1063, 1137, 1150, 1552, 1205, 1163, 130, 1197, 1162, 1554]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,-0.01317917896212717,-0.0594926952945698,-0.04631351633244263,-0.032452872305269054,-0.019273693343141884,-0.027039822989300744,"[[100.0, 10.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[100.0, 10.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,TH,HPF,"[1430, 946, 1447, 1432, 1431, 1420, 1450, 1453, 915, 861, 948, 880, 1009, 930, 925, 893, 900, 883, 1394, 877, 919, 889, 954, 931]","[1061, 129, 1540, 122, 1539, 1180, 1056, 1052, 1129, 1548, 1186, 1175, 1193, 1166, 1063, 1137, 1150, 1552, 1205, 1163, 130, 1197, 1162, 1554]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,24,24,24,0.0029231172129084992,-0.0005050877329955128,-0.003428204945904012,0.0022766131292043523,-0.0006465040837041469,-0.002781700862199865,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,TH,HPF,"[983, 978, 964, 425, 918, 460, 872, 927, 474, 449, 524, 489, 472, 423, 450, 436, 515, 466, 514, 476, 452, 457, 519, 463]","[670, 637, 564, 1024, 619, 1026, 610, 608, 580, 594, 1050, 669, 600, 609, 1055, 549, 581, 555, 1018, 1061, 1077, 634, 1066, 611]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,24,24,24,0.018230889942262074,0.013310887265291727,-0.0049200026769703475,0.00852110461424449,-0.009709785328017584,0.004789782651047236,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,TH,HPF,"[983, 978, 964, 425, 918, 460, 872, 927, 474, 449, 524, 489, 472, 423, 450, 436, 515, 466, 514, 476, 452, 457, 519, 463]","[670, 637, 564, 1024, 619, 1026, 610, 608, 580, 594, 1050, 669, 600, 609, 1055, 549, 581, 555, 1018, 1061, 1077, 634, 1066, 611]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,24,24,24,0.04452941051213566,0.03958056068185023,-0.004948849830285429,0.04017711942327029,-0.004352291088865368,-0.0005965587414200613,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,TH,HPF,"[983, 978, 964, 425, 918, 460, 872, 927, 474, 449, 524, 489, 472, 423, 450, 436, 515, 466, 514, 476, 452, 457, 519, 463]","[670, 637, 564, 1024, 619, 1026, 610, 608, 580, 594, 1050, 669, 600, 609, 1055, 549, 581, 555, 1018, 1061, 1077, 634, 1066, 611]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,-0.004095791384859826,-0.04787261854239988,-0.043776827157540055,-0.029114868537049476,-0.02501907715218965,-0.018757750005350404,"[[100.0, 100.0, 8], [100.0, 1.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 2]]","[[100.0, 100.0, 8], [100.0, 1.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,TH,HPF,"[1330, 907, 1344, 903, 926, 879, 908, 898, 928, 997, 883, 1274, 884, 1325, 902, 886, 892, 976, 954, 877, 882, 887, 1271, 1329]","[1127, 1128, 1121, 1826, 710, 678, 699, 1118, 1795, 680, 1428, 1099, 673, 674, 1429, 1483, 1453, 1048, 1485, 1077, 701, 656, 668, 647]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.026169686404028725,0.026376063260332927,0.00020637685630420233,0.02775419466094664,0.0015845082569179159,-0.0013781314006137135,"[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,TH,HPF,"[1330, 907, 1344, 903, 926, 879, 908, 898, 928, 997, 883, 1274, 884, 1325, 902, 886, 892, 976, 954, 877, 882, 887, 1271, 1329]","[1127, 1128, 1121, 1826, 710, 678, 699, 1118, 1795, 680, 1428, 1099, 673, 674, 1429, 1483, 1453, 1048, 1485, 1077, 701, 656, 668, 647]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,-0.004315315407433129,-0.012474571212872432,-0.008159255805439303,-0.006283151845893675,-0.0019678364384605462,-0.0061914193669787565,"[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,TH,HPF,"[1330, 907, 1344, 903, 926, 879, 908, 898, 928, 997, 883, 1274, 884, 1325, 902, 886, 892, 976, 954, 877, 882, 887, 1271, 1329]","[1127, 1128, 1121, 1826, 710, 678, 699, 1118, 1795, 680, 1428, 1099, 673, 674, 1429, 1483, 1453, 1048, 1485, 1077, 701, 656, 668, 647]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,18,24,24,-0.0007060277769106449,-0.008434797030620445,-0.0077287692537098,-0.002159014460461961,-0.001452986683551316,-0.0062757825701584835,"[[100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 4]]","[[100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,TH,HPF,"[1314, 1237, 1274, 1225, 1259, 1254, 1272, 1265, 1227, 1238, 1221, 1266, 1304, 1336, 1342, 1327, 1268, 1285, 1317, 1322, 1312, 1283, 1279, 1255]","[1432, 576, 567, 1532, 1429, 1393, 614, 580, 554, 597, 1366, 1410, 1457, 632, 1427, 1481, 1501, 574, 774, 1426, 1434, 606, 1356, 1513]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,18,24,24,0.06275015841535259,0.03649630376212443,-0.02625385465322816,0.05403078466559752,-0.008719373749755066,-0.017534480903473093,"[[100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,TH,HPF,"[1314, 1237, 1274, 1225, 1259, 1254, 1272, 1265, 1227, 1238, 1221, 1266, 1304, 1336, 1342, 1327, 1268, 1285, 1317, 1322, 1312, 1283, 1279, 1255]","[1432, 576, 567, 1532, 1429, 1393, 614, 580, 554, 597, 1366, 1410, 1457, 632, 1427, 1481, 1501, 574, 774, 1426, 1434, 606, 1356, 1513]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,18,24,24,0.09688357696862071,0.08618147305752155,-0.010702103911099159,0.0792040404426384,-0.01767953652598231,0.00697743261488315,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,TH,HPF,"[1314, 1237, 1274, 1225, 1259, 1254, 1272, 1265, 1227, 1238, 1221, 1266, 1304, 1336, 1342, 1327, 1268, 1285, 1317, 1322, 1312, 1283, 1279, 1255]","[1432, 576, 567, 1532, 1429, 1393, 614, 580, 554, 597, 1366, 1410, 1457, 632, 1427, 1481, 1501, 574, 774, 1426, 1434, 606, 1356, 1513]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,16,24,24,0.030524570939346796,-0.0020023431136195757,-0.03252691405296637,-0.002975929834898361,-0.03350050077424516,0.0009735867212787852,"[[100.0, 10.0, 4], [100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 8]]","[[100.0, 10.0, 4], [100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,TH,HPF,"[650, 623, 277, 215, 227, 239, 213, 238, 607, 211, 210, 245, 583, 655, 242, 207, 603, 202, 735, 214, 646, 644, 711, 978]","[1157, 1154, 378, 1113, 1117, 798, 1061, 799, 316, 1184, 767, 1176, 337, 365, 377, 787, 783, 322, 1151, 1162, 1436, 1183, 373, 1178]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,16,24,24,0.019167970937557843,0.01580782650286372,-0.0033601444346941234,0.014909811805189355,-0.004258159132368489,0.0008980146976743653,"[[100.0, 100.0, 8], [100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 8], [100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,TH,HPF,"[650, 623, 277, 215, 227, 239, 213, 238, 607, 211, 210, 245, 583, 655, 242, 207, 603, 202, 735, 214, 646, 644, 711, 978]","[1157, 1154, 378, 1113, 1117, 798, 1061, 799, 316, 1184, 767, 1176, 337, 365, 377, 787, 783, 322, 1151, 1162, 1436, 1183, 373, 1178]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,16,24,24,-0.017223523073641056,-0.08334233038307182,-0.06611880730943076,-0.046613132120680634,-0.029389609047039578,-0.03672919826239118,"[[100.0, 100.0, 8], [100.0, 10.0, 8], [100.0, 100.0, 1], [100.0, 10.0, 1]]","[[100.0, 100.0, 8], [100.0, 10.0, 8], [100.0, 100.0, 1], [100.0, 10.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,TH,HPF,"[650, 623, 277, 215, 227, 239, 213, 238, 607, 211, 210, 245, 583, 655, 242, 207, 603, 202, 735, 214, 646, 644, 711, 978]","[1157, 1154, 378, 1113, 1117, 798, 1061, 799, 316, 1184, 767, 1176, 337, 365, 377, 787, 783, 322, 1151, 1162, 1436, 1183, 373, 1178]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,-0.006229366013332127,-0.024038498597356073,-0.017809132584023946,-0.009036344589741452,-0.0028069785764093247,-0.015002154007614621,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,TH,HPF,"[66, 1527, 1180, 1183, 15, 2099, 1220, 1237, 22, 1238, 2, 1213, 7, 1282, 1247, 1267, 1271, 1279, 1229, 16, 40, 14, 1273, 1307]","[611, 551, 1682, 1598, 1697, 609, 1659, 1744, 1736, 1720, 555, 544, 1651, 1644, 1649, 605, 597, 1641, 1657, 1660, 607, 547, 1375, 1645]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.03834057312659689,-0.012148415231060472,-0.05048898835765736,0.02266430243253814,-0.015676270694058747,-0.034812717663598614,"[[100.0, 10.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 10.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,TH,HPF,"[66, 1527, 1180, 1183, 15, 2099, 1220, 1237, 22, 1238, 2, 1213, 7, 1282, 1247, 1267, 1271, 1279, 1229, 16, 40, 14, 1273, 1307]","[611, 551, 1682, 1598, 1697, 609, 1659, 1744, 1736, 1720, 555, 544, 1651, 1644, 1649, 605, 597, 1641, 1657, 1660, 607, 547, 1375, 1645]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,0.03046515219434409,0.024785538139258878,-0.005679614055085214,0.022402957000671297,-0.008062195193672794,0.0023825811385875806,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,TH,HPF,"[66, 1527, 1180, 1183, 15, 2099, 1220, 1237, 22, 1238, 2, 1213, 7, 1282, 1247, 1267, 1271, 1279, 1229, 16, 40, 14, 1273, 1307]","[611, 551, 1682, 1598, 1697, 609, 1659, 1744, 1736, 1720, 555, 544, 1651, 1644, 1649, 605, 597, 1641, 1657, 1660, 607, 547, 1375, 1645]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
