subject_id,transition_id,transition_order,anchor_type,condition,bin_index,analysis_block,relative_trial_start,relative_trial_stop,relative_trial_center,n_sessions_inventory,n_sessions_in_analysis,n_sessions_response_contributing,response_probability,n_trials_contributing,n_responses_contributing,n_sessions_latency_contributing,mean_session_median_response_latency_seconds,n_latency_responses_contributing,n_sessions_response_missing,n_sessions_latency_missing,mouse_bin_status,within_mouse_aggregation
615048,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,15,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.20833333333333331,8,2,2,0.471304999999802,2,0,2,observed,equal_session_mean
615048,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,4,0.0,15,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.0,12,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.25,9,1,1,0.2958200000000488,1,0,3,observed,equal_session_mean
615048,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.20714285714285713,23,5,2,0.5959924999999089,5,0,2,observed,equal_session_mean
615048,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.15416666666666667,17,3,3,0.5849066666665598,3,0,1,observed,equal_session_mean
615048,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.21071428571428572,24,5,3,0.5292433333332459,5,0,1,observed,equal_session_mean
615048,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.05,17,1,1,0.4977400000000216,1,0,3,observed,equal_session_mean
615048,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.08333333333333333,20,1,1,0.7294499999998152,1,0,3,observed,equal_session_mean
615048,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.0,23,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,14,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.125,10,1,1,0.5794200000000274,1,0,3,observed,equal_session_mean
615048,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.175,10,2,2,0.34538500000007843,2,0,2,observed,equal_session_mean
615048,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.20833333333333331,14,2,2,0.4636399999999412,2,0,2,observed,equal_session_mean
615048,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,22,0,0,,0,0,4,observed,equal_session_mean
615048,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.05,19,1,1,0.19563000000016473,1,0,3,observed,equal_session_mean
615048,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.125,18,2,2,0.5710500000000138,2,0,2,observed,equal_session_mean
615048,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.6416666666666667,22,14,4,0.5174437499999271,14,0,0,observed,equal_session_mean
615048,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.29166666666666663,22,6,3,0.5137933333333725,6,0,1,observed,equal_session_mean
615048,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.4166666666666667,18,9,3,0.5023766666665779,9,0,1,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,3,3,3,0.16666666666666666,7,1,1,0.41288000000002967,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.08333333333333333,11,1,1,0.5294599999999718,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,3,3,3,0.3333333333333333,6,1,1,0.5466099999999869,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,3,3,3,0.16666666666666666,10,1,1,0.19576999999992495,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,3,3,3,0.06666666666666667,11,1,1,0.1791600000000244,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,3,3,3,0.7182539682539683,17,12,3,0.4910500000000013,12,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,3,3,3,0.7301587301587302,17,13,3,0.4663633333333621,13,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.8333333333333334,13,11,3,0.4774366666666481,11,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,3,3,3,0.9444444444444445,18,17,3,0.5023599999999533,17,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,3,3,3,1.0,14,14,3,0.4855666666666328,14,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,3,3,3,0.8666666666666667,13,11,3,0.5302899999999605,11,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,3,3,3,0.08333333333333333,10,1,1,0.1791600000000244,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,3,3,3,0.0,8,0,0,,0,0,3,observed,equal_session_mean
615563,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
615563,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,3,3,3,0.06666666666666667,10,1,1,0.5293899999999212,1,0,2,observed,equal_session_mean
615563,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
615563,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,3,3,3,0.0,11,0,0,,0,0,3,observed,equal_session_mean
615563,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,3,3,3,0.9333333333333332,14,13,3,0.4914049999999861,13,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,3,3,3,0.8968253968253969,16,14,3,0.5049299999999827,14,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.8380952380952381,17,14,3,0.47731166666665104,14,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,3,3,3,0.8222222222222223,14,12,3,0.5265883333333363,12,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,3,3,3,0.373015873015873,17,6,3,0.6016983333332367,6,0,0,observed,equal_session_mean
615563,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,3,3,3,0.39999999999999997,13,4,2,0.5718350000000783,4,0,1,observed,equal_session_mean
615563,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.08333333333333333,11,1,1,0.7297799999998915,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
615563,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.0,8,0,0,,0,0,3,observed,equal_session_mean
615563,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,3,3,3,0.0,8,0,0,,0,0,3,observed,equal_session_mean
615563,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,3,3,3,0.1111111111111111,10,1,1,0.21273999999993976,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,3,3,3,0.06666666666666667,10,1,1,0.37926999999990585,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.08333333333333333,13,1,1,0.5284099999998944,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.1111111111111111,17,2,2,0.3877899999999954,2,0,1,observed,equal_session_mean
615563,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.19999999999999998,16,3,1,0.5454299999998966,3,0,2,observed,equal_session_mean
615563,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,3,3,3,0.16666666666666666,16,3,2,0.6337300000000141,3,0,1,observed,equal_session_mean
615563,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,3,3,3,0.15,14,2,2,0.5877500000000282,2,0,1,observed,equal_session_mean
615563,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,3,3,3,0.1111111111111111,14,2,1,0.5543299999999363,2,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.0,11,0,0,,0,0,3,observed,equal_session_mean
615563,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,9,0,0,,0,0,3,observed,equal_session_mean
615563,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.16666666666666666,10,1,1,0.32975000000033106,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,3,3,3,0.08333333333333333,8,1,1,0.47836000000006607,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,3,3,3,0.0,10,0,0,,0,0,3,observed,equal_session_mean
615563,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,3,3,3,0.16666666666666666,7,1,1,0.46273999999993976,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.1111111111111111,13,1,1,0.5461500000001251,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.08333333333333333,15,1,1,0.5968400000001566,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.08333333333333333,14,1,1,0.3957700000000841,1,0,2,observed,equal_session_mean
615563,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,3,3,3,0.8888888888888888,16,14,3,0.497013333333219,14,0,0,observed,equal_session_mean
615563,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,3,3,3,0.7833333333333333,14,11,3,0.5075499999999616,11,0,0,observed,equal_session_mean
615563,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,3,3,3,0.7555555555555555,17,13,3,0.5413933333334171,13,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,3,0.4166666666666667,10,4,3,0.3401850000000337,4,1,1,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.20833333333333331,11,2,2,0.4708050000000128,2,0,2,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.25,12,3,3,0.5404099999999517,3,0,1,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.22916666666666666,13,3,2,0.24573999999998364,3,0,2,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,4,4,4,0.08333333333333333,11,1,1,0.3124399999999241,1,0,3,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,4,4,3,0.8333333333333334,14,12,3,0.5301950000000204,12,1,1,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.725,21,15,4,0.46113750000002796,15,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.75,20,15,4,0.4882487499999826,15,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,4,4,4,0.8,19,15,4,0.5550662499999248,15,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,4,4,4,0.55,21,12,4,0.49234624999994026,12,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,4,0.6041666666666667,21,12,4,0.4921649999999431,12,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
615564,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.08333333333333333,11,1,1,0.3124399999999241,1,0,3,observed,equal_session_mean
615564,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.1875,12,2,2,0.1704299999998966,2,0,2,observed,equal_session_mean
615564,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.125,13,1,1,0.4957999999999174,1,0,3,observed,equal_session_mean
615564,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.125,13,1,1,0.2956899999999223,1,0,3,observed,equal_session_mean
615564,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.25,12,3,2,0.4006400000000099,3,0,2,observed,equal_session_mean
615564,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.5583333333333333,23,13,4,0.49236999999993714,13,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.7416666666666667,21,15,4,0.5340587499999714,15,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.7583333333333333,20,15,4,0.5236862499999404,15,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.6583333333333333,19,12,4,0.5419124999999525,12,0,0,observed,equal_session_mean
615564,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.3333333333333333,19,7,3,0.6206983333333559,7,0,1,observed,equal_session_mean
615564,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.2833333333333333,20,6,3,0.5071483333333617,6,0,1,observed,equal_session_mean
615564,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.08333333333333333,9,1,1,0.2624599999999191,1,0,3,observed,equal_session_mean
615564,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.25,15,4,2,0.4134774999999422,4,0,2,observed,equal_session_mean
615564,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.20833333333333331,10,2,2,0.37847499999998035,2,0,2,observed,equal_session_mean
615564,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,4,0.0625,14,1,1,0.27917999999999665,1,0,3,observed,equal_session_mean
615564,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.0625,11,1,1,0.1624500000000353,1,0,3,observed,equal_session_mean
615564,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.0625,13,1,1,0.7299699999998666,1,0,3,observed,equal_session_mean
615564,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.4916666666666667,23,11,4,0.5418962499999509,11,0,0,observed,equal_session_mean
615564,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.1625,17,3,2,0.4709599999999341,3,0,2,observed,equal_session_mean
615564,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.23333333333333334,22,5,4,0.5459137499999258,5,0,0,observed,equal_session_mean
615564,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.1625,18,3,3,0.4403100000000298,3,0,1,observed,equal_session_mean
615564,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.20535714285714285,21,5,2,0.5377174999998715,5,0,2,observed,equal_session_mean
615564,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.0,19,0,0,,0,0,4,observed,equal_session_mean
615564,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.08333333333333333,16,1,1,0.31222999999999956,1,0,3,observed,equal_session_mean
615564,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.14583333333333331,10,2,2,0.37130499999989297,2,0,2,observed,equal_session_mean
615564,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
615564,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.3125,13,4,3,0.26524833333337483,4,0,1,observed,equal_session_mean
615564,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.25,11,3,3,0.32898999999997613,3,0,1,observed,equal_session_mean
615564,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.125,7,1,1,0.6786099999999351,1,0,3,observed,equal_session_mean
615564,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,16,0,0,,0,0,4,observed,equal_session_mean
615564,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.21666666666666667,22,4,3,0.367823333333187,4,0,1,observed,equal_session_mean
615564,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.3333333333333333,21,6,3,0.36253499999997985,6,0,1,observed,equal_session_mean
615564,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.7375,19,14,4,0.5441650000000209,14,0,0,observed,equal_session_mean
615564,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.7583333333333333,21,16,4,0.582441249999988,16,0,0,observed,equal_session_mean
615564,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.6785714285714286,25,18,3,0.5326816666667279,18,0,1,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,3,3,1,0.0,4,0,0,,0,2,3,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,3,3,2,0.125,9,1,1,0.5306100000000242,1,1,2,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.27777777777777773,12,3,2,0.529287499999981,3,0,1,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,3,3,3,0.5833333333333334,10,5,3,0.3484799999999571,5,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,3,3,3,0.2222222222222222,6,2,1,0.3964049999999588,2,0,2,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,3,3,1,0.6666666666666666,3,2,1,0.5627700000000004,2,2,2,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,3,3,1,0.75,4,3,1,0.32960000000002765,3,2,2,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,3,3,3,0.9166666666666666,15,14,3,0.3514050000000187,14,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.7388888888888889,12,9,3,0.3745050000000371,9,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,3,3,3,0.9166666666666666,14,13,3,0.3491066666666332,13,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,3,3,3,0.8777777777777778,18,16,3,0.3379866666666089,16,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,3,3,1,0.8,5,4,1,0.37126499999999396,4,2,2,observed,equal_session_mean
623319,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,3,3,3,0.45555555555555555,12,5,3,0.33733833333328295,5,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,3,3,3,0.5277777777777778,9,4,3,0.462573333333296,4,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.3333333333333333,6,2,2,0.4381999999999948,2,0,1,observed,equal_session_mean
623319,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,3,3,3,0.06666666666666667,11,1,1,0.42939000000001215,1,0,2,observed,equal_session_mean
623319,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,3,3,3,0.16666666666666666,8,1,1,0.3291799999999512,1,0,2,observed,equal_session_mean
623319,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,3,3,3,0.0,9,0,0,,0,0,3,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,3,3,3,0.6277777777777778,12,8,3,0.38824833333334635,8,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,3,3,3,1.0,15,15,3,0.34895499999997054,15,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.888888888888889,18,16,3,0.33799333333323983,16,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,3,3,3,0.75,13,9,3,0.3790133333332051,9,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,3,3,3,0.6825396825396824,16,11,3,0.38761666666660705,11,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,3,3,3,0.3444444444444444,15,5,3,0.3986366666666754,5,0,0,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,10,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.16666666666666666,8,1,1,0.4462399999997615,1,0,2,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,3,3,3,0.0,12,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.16666666666666666,18,3,2,0.4459599999999,3,0,1,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.06666666666666667,14,1,1,0.4127099999998336,1,0,2,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.05555555555555555,16,1,1,0.31451000000015483,1,0,2,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,3,3,3,0.18888888888888888,17,3,2,0.4583124999998063,3,0,1,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,3,3,3,0.15,12,2,2,0.4123149999999214,2,0,1,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,3,3,3,0.16666666666666666,18,3,1,0.412380000000212,3,0,2,observed,equal_session_mean
623319,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.0,13,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.0,9,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,3,3,3,0.0,11,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,3,3,3,0.38888888888888884,10,4,2,0.4542949999997745,4,0,1,observed,equal_session_mean
623319,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,3,3,3,0.611111111111111,7,4,3,0.3598216666667516,4,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.0,11,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.1865079365079365,17,3,3,0.47920333333331655,3,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.15,15,2,2,0.44600500000001375,2,0,1,observed,equal_session_mean
623319,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,3,3,3,0.7999999999999999,13,10,3,0.36072999999987587,10,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,3,3,3,0.9166666666666666,14,13,3,0.34079333333344647,13,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,3,3,3,0.7111111111111111,17,12,3,0.3604283333332508,12,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.0,14,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.08333333333333333,12,1,1,0.5816299999999046,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
