_nwb_path,subject_id,ecephys_session_id,perturbation_family,condition,interpretation_scope,reward_block,n_trials,response_probability,mean_axis_score
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,contrast,reduced,within_identity_im115_contrast,no_reward,18,0.1111111111111111,-0.21609423108978043
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,contrast,reduced,within_identity_im115_contrast,engaged_1,9,0.7777777777777778,0.02903919251199984
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,contrast,reduced,within_identity_im115_contrast,engaged_2,18,0.4444444444444444,-0.20250878658021831
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,contrast,reduced,within_identity_im115_contrast,no_reward,20,0.1,-0.2841817945992924
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,contrast,reduced,within_identity_im115_contrast,engaged_1,10,0.9,-0.07568221475845671
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,contrast,reduced,within_identity_im115_contrast,engaged_2,19,0.8947368421052632,-0.17014349405344859
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,contrast,reduced,within_identity_im115_contrast,no_reward,20,0.15,-0.1783825351203281
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,contrast,reduced,within_identity_im115_contrast,engaged_1,9,0.8888888888888888,0.08532016180448045
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,contrast,reduced,within_identity_im115_contrast,engaged_2,16,0.8125,-0.13446412381536732
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,contrast,reduced,within_identity_im115_contrast,no_reward,17,0.11764705882352941,-0.23372853893915146
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,contrast,reduced,within_identity_im115_contrast,engaged_1,10,0.6,-0.07323873021946745
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,contrast,reduced,within_identity_im115_contrast,engaged_2,17,0.47058823529411764,-0.15103229369882837
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,contrast,reduced,within_identity_im115_contrast,no_reward,18,0.0,-0.41949131683912416
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,10,0.9,0.12430791104751235
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,14,0.9285714285714286,-0.020021812055475867
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.41379310344827586,-0.0608539407843363
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,9,1.0,0.06630932877210603
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,21,0.7619047619047619,-0.11294143029276145
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,30,0.36666666666666664,-0.26938885227791953
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,13,0.9230769230769231,0.05218308487958448
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,22,0.5,-0.44293459946130426
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,28,0.32142857142857145,-0.5439301261468945
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,12,0.9166666666666666,-0.06908524940170872
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,23,0.6086956521739131,-0.16659316407113034
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,25,0.4,-0.20850925070511717
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,10,0.9,0.2342605217554503
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,22,0.6818181818181818,0.0725554035151135
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.4482758620689655,0.06417045616836378
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,11,1.0,0.18160311150507835
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,12,1.0,0.09295928848376674
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,20,0.35,-0.16774225803439777
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,11,1.0,0.09427832919261624
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,22,0.45454545454545453,-0.266725686130106
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,22,0.3181818181818182,-0.20648262295617573
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,8,0.875,-0.1608791575124659
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,15,1.0,-0.45029583336979984
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,28,0.25,-0.2568711771874737
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,7,1.0,-0.3620131265491754
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,16,0.875,-0.2626043641273403
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.3448275862068966,-0.34018072464797255
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,14,0.9285714285714286,0.2377426861590895
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,23,0.9130434782608695,-0.20371052588575714
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,21,0.3333333333333333,-0.232291740236638
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,13,0.8461538461538461,0.27394364521704856
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,27,0.3333333333333333,-0.07278545517135891
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,25,0.24,0.05490787499027834
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,13,1.0,0.29185413920251524
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,24,0.625,-0.23155943968059314
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,25,0.28,-0.2391982423395379
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,11,0.9090909090909091,0.057304001223321514
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,18,0.8333333333333334,-0.06117287135468167
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.3793103448275862,-0.15105912527349322
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,7,1.0,0.24659093774213983
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,21,0.9523809523809523,0.002292506186069769
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,25,0.32,0.02235651634143664
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,8,1.0,-0.11315399206848466
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,20,0.9,-0.28893293531626
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,28,0.35714285714285715,-0.2884991677338848
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,13,0.6923076923076923,0.14389467657514843
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,15,0.6666666666666666,-0.07362993139574932
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,17,0.058823529411764705,-0.11706276567910152
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,14,1.0,0.12153026475667254
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,26,0.9615384615384616,-0.021268795535493448
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.10344827586206896,-0.18420532096705017
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,17,1.0,0.1238960275604741
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,27,0.8888888888888888,0.0031034786590226956
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,28,0.10714285714285714,-0.2822620911854405
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,16,1.0,0.25891246651410477
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,25,0.88,0.041731735137596024
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.27586206896551724,-0.013405747232430968
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,11,1.0,0.20919413679934032
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,27,0.6666666666666666,-0.1259562030979966
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.20689655172413793,-0.25871818226558707
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,14,1.0,0.19088195615268844
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,29,0.9310344827586207,0.09265313884095153
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,30,0.2,0.06685832452539651
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,13,1.0,0.07761132121941176
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,22,0.9545454545454546,-0.025692644729668458
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,25,0.16,-0.11656619314486523
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,15,1.0,-0.01981213082450216
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,27,0.9629629629629629,-0.18622372987564548
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,no_reward,27,0.25925925925925924,-0.3496684012810255
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,20,0.85,0.4999999999999997
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,29,0.896551724137931,-0.07751113706413486
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,60,0.31666666666666665,-0.5000000000000003
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,20,0.9,0.5
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,43,0.6511627906976745,-0.14896268057501955
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,58,0.39655172413793105,-0.49999999999999994
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,24,0.75,0.49999999999999994
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,39,0.8205128205128205,-0.23767312561042095
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,58,0.1724137931034483,-0.5000000000000001
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,18,0.4444444444444444,0.5
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,38,0.6842105263157895,-0.21066245612627157
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,43,0.18604651162790697,-0.5
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,17,0.47058823529411764,0.5
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,39,0.5384615384615384,-0.172899098910379
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,46,0.15217391304347827,-0.5
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,18,0.9444444444444444,0.5
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,22,0.9545454545454546,0.020776196816807403
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,29,0.3103448275862069,-0.49999999999999994
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,18,0.8333333333333334,0.5000000000000001
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,37,0.43243243243243246,-0.2956456930154351
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,37,0.16216216216216217,-0.5
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,14,0.8571428571428571,0.5
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,26,0.9230769230769231,-0.3669847417630449
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,45,0.13333333333333333,-0.5
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,12,0.8333333333333334,0.5
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,28,0.9642857142857143,-0.323630997174085
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,49,0.12244897959183673,-0.5
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,22,0.9090909090909091,0.5000000000000001
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,40,0.725,-0.2317955955174993
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,31,0.25806451612903225,-0.5000000000000001
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_1,21,0.5238095238095238,0.5000000000000001
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,engaged_2,47,0.3191489361702128,-0.23563908718678253
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,no_reward,41,0.24390243902439024,-0.5
