_nwb_path,subject_id,ecephys_session_id,perturbation_family,condition,interpretation_scope,metric,engaged_1,no_reward,engaged_2,reversible_contrast,n_trials,minimum_block_trials,status
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9285714285714286,0.3333333333333333,0.9130434782608695,0.5874741200828157,58,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.8461538461538461,0.24,0.3333333333333333,0.34974358974358977,65,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.28,0.625,0.5325,62,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9090909090909091,0.3793103448275862,0.8333333333333334,0.491901776384535,58,11,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.32,0.9523809523809523,0.6561904761904762,53,7,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.35714285714285715,0.9,0.5928571428571429,56,8,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.6923076923076923,0.058823529411764705,0.6666666666666666,0.6206636500754148,45,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.10344827586206896,0.9615384615384616,0.8773209549071619,69,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.10714285714285714,0.8888888888888888,0.8373015873015872,72,17,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.27586206896551724,0.88,0.6641379310344828,70,16,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.20689655172413793,0.6666666666666666,0.6264367816091954,67,11,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.2,0.9310344827586207,0.7655172413793103,73,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.16,0.9545454545454546,0.8172727272727273,60,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.25925925925925924,0.9629629629629629,0.7222222222222222,69,15,pass
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.12430791104751235,-0.0608539407843363,-0.020021812055475867,0.11299699028035454,53,10,pass
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.06630932877210603,-0.26938885227791953,-0.11294143029276145,0.24607280151759184,60,9,pass
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.05218308487958448,-0.5439301261468945,-0.44293459946130426,0.34855436885603464,63,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,-0.06908524940170872,-0.20850925070511717,-0.16659316407113034,0.09067004396869763,60,12,pass
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.2342605217554503,0.06417045616836378,0.0725554035151135,0.08923750646691812,61,10,pass
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.18160311150507835,-0.16774225803439777,0.09295928848376674,0.3050234580288203,43,11,pass
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.09427832919261624,-0.20648262295617573,-0.266725686130106,0.12025894448743082,55,11,pass
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,-0.1608791575124659,-0.2568711771874737,-0.45029583336979984,-0.04871631825365916,51,8,pass
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,-0.3620131265491754,-0.34018072464797255,-0.2626043641273403,0.027871979309714717,52,7,pass
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.2377426861590895,-0.232291740236638,-0.20371052588575714,0.24930782037330418,58,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.27394364521704856,0.05490787499027834,-0.07278545517135891,0.04567122003256648,65,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.29185413920251524,-0.2391982423395379,-0.23155943968059314,0.26934559210049897,62,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.057304001223321514,-0.15105912527349322,-0.06117287135468167,0.14912469020781313,58,11,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.24659093774213983,0.02235651634143664,0.002292506186069769,0.10208520562266817,53,7,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,-0.11315399206848466,-0.2884991677338848,-0.28893293531626,0.08745570404151246,56,8,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.14389467657514843,-0.11706276567910152,-0.07362993139574932,0.15219513826880107,45,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.12153026475667254,-0.18420532096705017,-0.021268795535493448,0.23433605557763973,69,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.1238960275604741,-0.2822620911854405,0.0031034786590226956,0.3457618442951889,72,17,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.25891246651410477,-0.013405747232430968,0.041731735137596024,0.16372784805828136,70,16,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.20919413679934032,-0.25871818226558707,-0.1259562030979966,0.3003371491162589,67,11,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.19088195615268844,0.06685832452539651,0.09265313884095153,0.07490922297142347,73,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.07761132121941176,-0.11656619314486523,-0.025692644729668458,0.14252553138973686,60,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,designated_novel,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,-0.01981213082450216,-0.3496684012810255,-0.18622372987564548,0.24665047093095166,69,15,pass
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.85,0.31666666666666665,0.896551724137931,0.5566091954022989,109,20,pass
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9,0.39655172413793105,0.6511627906976745,0.3790296712109062,121,20,pass
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.75,0.1724137931034483,0.8205128205128205,0.612842617152962,121,24,pass
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.4444444444444444,0.18604651162790697,0.6842105263157895,0.37828097375221,99,18,pass
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.47058823529411764,0.15217391304347827,0.5384615384615384,0.35235097383434977,102,17,pass
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9444444444444444,0.3103448275862069,0.9545454545454546,0.6391501219087425,69,18,pass
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.8333333333333334,0.16216216216216217,0.43243243243243246,0.47072072072072074,92,18,pass
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.8571428571428571,0.13333333333333333,0.9230769230769231,0.7567765567765568,85,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.8333333333333334,0.12244897959183673,0.9642857142857143,0.7763605442176871,89,12,pass
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9090909090909091,0.25806451612903225,0.725,0.5589809384164223,93,22,pass
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.5238095238095238,0.24390243902439024,0.3191489361702128,0.17757679096547807,109,21,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9166666666666666,0.08888888888888889,0.6944444444444444,0.7166666666666666,105,24,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.6190476190476191,0.1111111111111111,0.5151515151515151,0.455988455988456,99,21,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.8571428571428571,0.1951219512195122,0.8857142857142857,0.6763066202090592,90,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.3333333333333333,0.8709677419354839,0.6021505376344086,89,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.8095238095238095,0.27586206896551724,0.52,0.38889983579638754,75,21,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.14,0.9047619047619048,0.8123809523809524,115,23,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.18,1.0,0.8200000000000001,120,25,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9629629629629629,0.22448979591836735,0.9069767441860465,0.7104800576561374,119,27,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9545454545454546,0.0425531914893617,0.6590909090909091,0.7642649903288201,113,22,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,0.9565217391304348,0.42857142857142855,1.0,0.5496894409937889,115,23,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.11904761904761904,1.0,0.8809523809523809,105,22,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,behavior_response,1.0,0.15217391304347827,0.9772727272727273,0.8364624505928854,114,24,pass
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.4999999999999997,-0.5000000000000003,-0.07751113706413486,0.7112444314679328,109,20,pass
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.49999999999999994,-0.14896268057501955,0.6755186597124903,121,20,pass
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.49999999999999994,-0.5000000000000001,-0.23767312561042095,0.6311634371947896,121,24,pass
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.5,-0.21066245612627157,0.6446687719368642,99,18,pass
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.5,-0.172899098910379,0.6635504505448105,102,17,pass
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.49999999999999994,0.020776196816807403,0.7603880984084037,69,18,pass
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.5,-0.2956456930154351,0.6021771534922824,92,18,pass
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.5,-0.3669847417630449,0.5665076291184775,85,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.5,-0.323630997174085,0.5881845014129575,89,12,pass
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.5000000000000001,-0.2317955955174993,0.6341022022412506,93,22,pass
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.5,-0.23563908718678253,0.6321804564066087,109,21,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.49999999999999994,-0.5,-0.25817898841166426,0.6209105057941678,105,24,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.49999999999999983,-0.49999999999999983,-0.1403184363939639,0.6798407818030179,99,21,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000002,-0.4999999999999999,-0.18811196107506614,0.6559440194624669,90,14,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.4999999999999999,-0.5000000000000001,-0.23000460774837614,0.6349976961258119,89,13,pass
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.5,-0.12716277587007033,0.6864186120649648,75,21,pass
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5,-0.5,-0.08045842885399274,0.7097707855730037,115,23,pass
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.49999999999999994,-0.5,0.10791170848316235,0.8039558542415812,120,25,pass
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.5000000000000001,-0.10503365751306809,0.6974831712434661,119,27,pass
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.49999999999999994,-0.1388059883790218,0.6805970058104891,113,22,pass
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.49999999999999994,-0.49999999999999994,-0.12127827408820821,0.6893608629558958,115,23,pass
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,1243799530,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.49999999999999983,-0.5,-0.14886281897620704,0.6755685905118963,105,22,pass
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,novelty,familiar,designated_identity_not_first_exposure;identity_day_confounded,early_reward_axis,0.5000000000000001,-0.5,-0.03514720756369151,0.7324263962181542,114,24,pass
